from,to,distance,road_type,road_name,oneway
257430022,310535742,11.984985368247441,secondary,Mahatma Gandhi Road,True
257430024,12541133530,120.25516104357129,secondary,Dr. Muthulakshmi Road,True
257430024,319489459,82.32862723743588,residential,4th Avenue,False
257430025,13875637493,23.895884902431497,secondary,Dr. Muthulakshmi Road,True
257430025,319489298,75.82282923296074,residential,29th Cross Street,False
257430036,313774920,7.039937333434999,secondary,Besant Avenue Road,False
257430036,313775244,27.07678965179513,secondary,Besant Avenue Road,False
257430036,257430152,509.60532360193866,tertiary,Blue Cross Street,False
257430044,299805457,48.386583564444194,residential,Besant Nagar 4th Avenue,False
257430044,257432704,54.58686534353955,secondary,Besant Avenue Road,False
257430044,10281695761,8.954700736541676,secondary,Besant Avenue Road,False
257430045,299808129,14.479596883199317,tertiary,,True
257430045,10281695769,51.04468806321043,secondary,,True
257430047,12901410646,6.556525234863886,secondary,Mahatma Gandhi Road,True
257430048,319495761,50.5580333497136,residential,,False
257430048,299805278,56.854132993430795,tertiary,Besant Nagar 1st Main Road,False
257430048,299805265,151.19114464827163,secondary,Mahatma Gandhi Road,False
257430048,334267130,160.77476485197397,secondary,Mahatma Gandhi Road,False
257430049,313786545,64.78990250680721,secondary,Mahatma Gandhi Road,False
257430049,299805288,59.66622699106758,residential,Ellaiamman Koil Street,False
257430049,313786539,60.549310071456624,residential,TM Maistry Street,False
257430049,299805265,156.1685486228395,secondary,Mahatma Gandhi Road,False
257430050,313786561,4.764534220732853,secondary,Mahatma Gandhi Road,False
257430050,310535969,79.03602874515688,secondary,Mahatma Gandhi Road,False
257430050,313783492,80.16324045886824,tertiary,Shastri Nagar1st Main Road,True
257430051,313786557,119.59541296971346,secondary,Mahatma Gandhi Road,False
257430051,10310854926,76.22588633721315,secondary,Mahatma Gandhi Road,True
257430052,257430053,86.9181003667909,tertiary,Kasturibai Nagar 3rd Cross Street,False
257430052,4839873137,33.32797432944864,residential,,False
257430052,312031437,351.8903768961465,residential,,False
257430052,12484349560,86.21595229336764,tertiary,Kasturibai Nagar 3rd Cross Street,False
257430053,257430060,85.777957381773,tertiary,Kasturibai Nagar 3rd Cross Street,False
257430053,257430052,86.9181003667909,tertiary,Kasturibai Nagar 3rd Cross Street,False
257430053,312024915,152.88379766816598,residential,3rd Main Road,False
257430053,257430009,350.67379489750795,residential,3rd Main Road,False
257430060,312024792,66.55871821565532,tertiary,Kasturibai Nagar 3rd Cross Street,False
257430060,257430053,85.777957381773,tertiary,Kasturibai Nagar 3rd Cross Street,False
257430060,257432742,164.48690801222025,residential,1st Street,False
257430060,312031463,46.997996261342436,residential,4th Main Road,False
257430061,257430062,75.46162192533293,tertiary,Kasturibai Nagar 3rd Cross Street,False
257430061,312024966,61.3561491040225,tertiary,Kasturibai Nagar 3rd Cross Street,False
257430061,257432740,162.32128907193842,residential,4th Street,False
257430062,257430063,68.38350136276904,tertiary,Kasturibai Nagar 3rd Cross Street,False
257430062,257430061,75.46162192533293,tertiary,Kasturibai Nagar 3rd Cross Street,False
257430062,257432743,163.45283989266932,residential,Kamaraj Avenue 1st Street,False
257430062,257432745,349.2243397312794,residential,Kamaraj Avenue 1st Street,False
257430063,312025053,54.59778180789491,tertiary,Kasturibai Nagar 3rd Cross Street,False
257430063,257430062,68.38350136276904,tertiary,Kasturibai Nagar 3rd Cross Street,False
257430063,335515546,97.59781368528006,residential,Kamaraj Avenue 2nd Street,False
257430063,257430108,163.14197824049535,residential,Kamaraj Avenue 2nd Street,False
257430065,335515602,47.81498531063552,residential,6th Cross Street,False
257430065,312025199,53.437447821917026,tertiary,Indira Nagar 1st Avenue,False
257430065,313785320,109.31588289459779,tertiary,Indira Nagar 3rd Avenue,False
257430067,2166860189,13.970625921551093,tertiary,Indira Nagar 3rd Avenue,False
257430067,319490838,36.811538503811704,tertiary,Indira Nagar 3rd Avenue,False
257430067,319489471,59.4926844104106,residential,4th Avenue,False
257430069,319490835,66.27792189996543,residential,18th Cross Street,False
257430069,319490838,81.01883233307834,tertiary,Indira Nagar 3rd Avenue,False
257430069,2166813756,47.80060462718394,tertiary,Indira Nagar 3rd Avenue,False
257430077,2587530829,9.121958488311858,tertiary,Indira Nagar 3rd Avenue,False
257430077,257430024,266.32035801753085,secondary,Dr. Muthulakshmi Road,True
257430080,257430081,54.190488511979844,tertiary,Indira Nagar 2nd Avenue,False
257430080,257430022,108.53840087342374,tertiary,Indira Nagar 2nd Avenue,True
257430081,335515605,20.45816836873735,residential,LB Road 1st Street,False
257430081,257430080,54.190488511979844,tertiary,Indira Nagar 2nd Avenue,False
257430081,319489486,173.83018742086878,residential,LB Road 1st Street,False
257430081,319489477,178.80446426631082,"['residential', 'tertiary']","['3rd Main Road', 'Indira Nagar 2nd Avenue']",False
257430090,360894427,85.31162422685178,tertiary,5th Avenue,False
257430090,10281695761,189.66515573425394,secondary,Besant Avenue Road,True
257430090,10281695784,311.32568152086446,secondary,3rd Avenue,False
257430096,291295940,26.727503272091717,tertiary,5th Avenue,False
257430096,299800692,64.20471297487784,tertiary,5th Avenue,False
257430102,257430096,67.55452976109875,tertiary,Elliot's Beach Promenade,True
257430102,10567935621,38.59976659375387,tertiary,Elliot's Beach Promenade,False
257430107,10308628838,4.921728164997842,tertiary,Annai Velankanni Road,True
257430107,319496128,74.02085079116782,residential,,False
257430108,312025051,52.95652992352263,residential,Kasturibai Nagar 2nd Cross Street,False
257430108,257432743,67.70084164339362,residential,Kasturibai Nagar 2nd Cross Street,False
257430108,335503145,55.5060432936255,residential,Kamaraj Avenue 2nd Street,False
257430108,257430063,163.14197824049535,residential,Kamaraj Avenue 2nd Street,False
257430109,10558728114,25.528475281930604,residential,,False
257430109,6773718418,40.6174038027136,tertiary,Shastri Nagar 1st Avenue,False
257430109,313783487,100.9601502816268,tertiary,Shastri Nagar 1st Avenue,False
257430111,257433295,86.34845003810858,residential,Jeevarathinam Nagar Main Road,False
257430111,11601281940,81.15848419670193,tertiary,Shastri Nagar 1st Avenue,False
257430111,11402478338,29.27549987183936,tertiary,Shastri Nagar 1st Avenue,False
257430115,2172869870,58.16481942804143,residential,Ellaiamman Koil Street,False
257430115,291294776,27.685694259017644,tertiary,Shastri Nagar 1st Avenue,False
257430115,11772701095,38.43660830070891,residential,Damodarapuram Main Road,False
257430115,313783546,208.10727582743937,tertiary,Shastri Nagar 1st Avenue,False
257430116,291295144,26.09078686427952,residential,1st cross street,False
257430116,335535149,61.46120141591596,residential,1st cross street,False
257430116,257430045,271.34252310768466,tertiary,Besant Nagar 1st Avenue Service Road,True
257430152,257430036,509.60532360193866,tertiary,Blue Cross Street,False
257430152,313775332,160.59242612424381,residential,Damodarapuram Main Road,False
257430152,291295436,171.80095138705315,residential,Besant Nagar 4th Avenue,False
257430158,9179599520,72.78828271043437,residential,Ellaiamman Koil Street,False
257430158,299805348,52.70939040942978,residential,Ellaiamman Koil Street,False
257430158,313783547,164.18343588111463,residential,Shastri Nagar 7th Cross Street,False
257430158,299805339,115.37573362597361,residential,State Bank Colony Road,False
257430159,11402614798,45.74857637600827,residential,Ellaiamman Koil Street,False
257430159,299805319,8.169850424528313,residential,Ellaiamman Koil Street,False
257430159,313783569,99.61395742859105,residential,8th Cross Street,False
257430160,319497847,45.25344598060875,residential,TM Maistry Street,False
257430160,334648144,44.502717421163595,residential,Gangai Amman Koil Street,False
257430160,6536963552,97.32534692681176,residential,Gangai Amman Koil Street,False
257430160,257430168,46.88418319860121,residential,Beach Road,False
257430162,319493783,38.32134448047995,residential,Muthulakshmi Street,False
257430162,334267036,19.43520028969437,residential,Muthulakshmi Street,False
257430162,11041730091,55.439074793761506,living_street,4th Street,False
257430164,257432757,126.52352055411029,residential,Kalakshetra Road,False
257430164,319493845,240.38144257015625,residential,Muthulakshmi Street,False
257430164,9179560486,74.53119883110051,residential,Anna Street,False
257430165,9179560480,33.96622196505523,residential,East Mada Street,False
257430165,257432758,111.98436965847898,residential,North Mada Street,False
257430165,11047952911,68.60259256873103,residential,Anna Street,False
257430167,257440290,90.28770106044792,residential,Muthulakshmi Street,False
257430167,319500480,187.5689582579364,residential,Beach Road,False
257430167,257440311,72.94127493263728,residential,,False
257430167,9179561418,42.389211896476525,residential,Beach Road,False
257430168,334648145,25.619070997157067,residential,Kamaraj Street,False
257430168,9179561418,96.72801554511221,residential,Beach Road,False
257430168,257430160,46.88418319860121,residential,Beach Road,False
257430170,319500581,14.311397927911576,residential,East Mada Street,False
257430170,6341503681,109.06501599490028,residential,,False
257430170,6341503684,20.4432208106737,residential,East Mada Street,False
257431350,312024663,71.03051948022933,secondary,Dr Muthulakshmi Salai,True
257431350,335480516,126.48623897570582,residential,Tiruvengadam Street,False
257431351,310535739,191.66676913032177,secondary,Dr Muthulakshmi Salai,True
257432613,10285691912,60.6407221739836,residential,Besant Nagar 17th Cross Street,False
257432613,10559615666,60.98331426581803,residential,Besant Nagar 24th Cross Street,False
257432613,10285692131,71.90610325737396,residential,Besant Nagar 3rd Main Road,False
257432613,299800822,57.341166429207625,residential,Besant Nagar 3rd Main Road,False
257432615,299800531,95.98215427126928,secondary,Besant Nagar 2nd Avenue,False
257432615,299800830,84.14000076832691,secondary,Besant Nagar 2nd Avenue,False
257432615,10285692131,106.86038980212352,residential,Besant Nagar 3rd Main Road,False
257432616,10285691915,87.37390442244002,residential,Besant Nagar 16th Cross Street,False
257432616,12901410643,36.43118705875555,secondary,Besant Nagar 2nd Avenue,False
257432616,299800531,164.70393578014563,secondary,Besant Nagar 2nd Avenue,False
257432634,10292613444,6.055106114358329,tertiary,Elliot's Beach Promenade,True
257432634,10285678608,7.637576120393235,residential,Besant Nagar 16th Cross Street,False
257432702,10567935614,18.05194984310257,tertiary,Besant Nagar 4th Main Road,False
257432702,257432709,50.21341892340194,residential,Besant Nagar 24th Cross Street,False
257432702,257432704,172.19798867125223,tertiary,Besant Nagar 4th Main Road,False
257432704,257430044,54.58686534353955,secondary,Besant Avenue Road,False
257432704,257432702,172.1979886712522,tertiary,Besant Nagar 4th Main Road,False
257432704,10281695769,129.84666450745877,secondary,Besant Avenue Road,False
257432708,299800669,93.19169467624823,tertiary,5th Avenue,False
257432708,10567935656,54.79389871025153,residential,Besant Nagar 32nd Cross Street,False
257432708,360894427,88.8206137401088,tertiary,5th Avenue,False
257432709,257432710,195.2928477766098,residential,Besant Nagar 28th Cross Street,False
257432709,257432702,50.21341892340194,residential,Besant Nagar 24th Cross Street,False
257432709,299800791,43.346335050133064,residential,Besant Nagar 24th Cross Street,False
257432710,257432709,195.2928477766098,residential,Besant Nagar 28th Cross Street,False
257432710,299800783,42.30983434603431,residential,Besant Nagar 6th Avenue,False
257432710,10285678607,53.30571695324393,residential,Besant Nagar 6th Avenue,False
257432711,299800806,45.40961185893951,residential,Besant Nagar 6th Avenue,False
257432711,10559615669,64.78759910630075,residential,Besant Nagar 25th Cross Street,False
257432711,10285691900,61.741068203930006,residential,Besant Nagar 6th Avenue,False
